idpk,CIK,year,AnnualReportLink,QuarterlyReportLinkQ1,QuarterlyReportLinkQ2,QuarterlyReportLinkQ3,QuarterlyReportLinkQ4
471,1424768,2020,https://www.sec.gov/Archives/edgar/data/1424768/000149315221007391/form10-k.htm,https://www.sec.gov/Archives/edgar/data/1424768/000149315220008341/form10-q.htm,https://www.sec.gov/Archives/edgar/data/1424768/000149315220016016/form10-q.htm,https://www.sec.gov/Archives/edgar/data/1424768/000149315220021209/form10-q.htm,
472,1424768,2019,https://www.sec.gov/Archives/edgar/data/1424768/000149315220004858/form10-k.htm,https://www.sec.gov/Archives/edgar/data/1424768/000149315219006881/form10-q.htm,https://www.sec.gov/Archives/edgar/data/1424768/000149315219011972/form10-q.htm,https://www.sec.gov/Archives/edgar/data/1424768/000149315219016811/form10-q.htm,
473,1424768,2018,https://www.sec.gov/Archives/edgar/data/1424768/000149315219004176/form10-k.htm,https://www.sec.gov/Archives/edgar/data/1424768/000149315218006603/form10-q.htm,https://www.sec.gov/Archives/edgar/data/1424768/000149315218011317/form10q.htm,https://www.sec.gov/Archives/edgar/data/1424768/000149315218015662/form10-q.htm,
474,1424768,2017,https://www.sec.gov/Archives/edgar/data/1424768/000149315218004220/form10-k.htm,https://www.sec.gov/Archives/edgar/data/1424768/000149315217005009/form10-q.htm,https://www.sec.gov/Archives/edgar/data/1424768/000149315217008929/form10-q.htm,https://www.sec.gov/Archives/edgar/data/1424768/000149315217012811/form10-q.htm,
475,1424768,2016,https://www.sec.gov/Archives/edgar/data/1424768/000149315217003109/form10-k.htm,https://www.sec.gov/Archives/edgar/data/1424768/000165495416000275/vycorq110q041916updatedcle.htm,https://www.sec.gov/Archives/edgar/data/1424768/000165495416001278/vycorq210q06-2016asof0803.htm,https://www.sec.gov/Archives/edgar/data/1424768/000149315216014827/form10-q.htm,
476,1424768,2015,https://www.sec.gov/Archives/edgar/data/1424768/000149315216014609/form10-ka.htm,https://www.sec.gov/Archives/edgar/data/1424768/000114544315000713/d32381_10q.htm,https://www.sec.gov/Archives/edgar/data/1424768/000135448815003895/vyco_10q.htm,https://www.sec.gov/Archives/edgar/data/1424768/000135448815005000/vyco_10q.htm,
477,1424768,2014,https://www.sec.gov/Archives/edgar/data/1424768/000114544315000496/vycor_10k.htm,https://www.sec.gov/Archives/edgar/data/1424768/000114544314000780/d31369.htm,https://www.sec.gov/Archives/edgar/data/1424768/000114544314001039/d31460.htm,https://www.sec.gov/Archives/edgar/data/1424768/000114544314001322/d31746.htm,
478,1849380,2024,https://www.sec.gov/Archives/edgar/data/1849380/000164117225004815/form10-k.htm,https://www.sec.gov/Archives/edgar/data/1849380/000149315224048874/form10-q.htm,https://www.sec.gov/Archives/edgar/data/1849380/000149315224049637/form10-q.htm,https://www.sec.gov/Archives/edgar/data/1849380/000149315224050454/form10-q.htm,
479,1849380,2023,https://www.sec.gov/Archives/edgar/data/1849380/000149315224043625/form10-ka.htm,https://www.sec.gov/Archives/edgar/data/1849380/000141057823001307/dkdcu-20230331x10q.htm,https://www.sec.gov/Archives/edgar/data/1849380/000141057823001881/dkdcu-20230630x10q.htm,https://www.sec.gov/Archives/edgar/data/1849380/000149315223045125/form10-qa.htm,
480,1849380,2022,https://www.sec.gov/Archives/edgar/data/1849380/000141057823000553/dkdcu-20221231x10k.htm,https://www.sec.gov/Archives/edgar/data/1849380/000141057822001631/dkdcu-20220331x10q.htm,https://www.sec.gov/Archives/edgar/data/1849380/000141057822002552/dkdcu-20220630x10q.htm,https://www.sec.gov/Archives/edgar/data/1849380/000141057822003493/dkdcu-20220930x10q.htm,
481,1849380,2021,https://www.sec.gov/Archives/edgar/data/1849380/000141057822000812/dkdcu-20211231x10k.htm,https://www.sec.gov/Archives/edgar/data/1849380/000110465921093828/tm2120205d2_10qa.htm,https://www.sec.gov/Archives/edgar/data/1849380/000110465921106132/dkdcu-20210630x10q.htm,https://www.sec.gov/Archives/edgar/data/1849380/000110465921139304/dkdcu-20210930x10q.htm,
482,1577445,2024,https://www.sec.gov/Archives/edgar/data/1577445/000164117225000677/form10-k.htm,https://www.sec.gov/Archives/edgar/data/1577445/000149315224019838/form10-q.htm,https://www.sec.gov/Archives/edgar/data/1577445/000149315224032172/form10-q.htm,https://www.sec.gov/Archives/edgar/data/1577445/000149315224045352/form10-q.htm,
483,1577445,2023,https://www.sec.gov/Archives/edgar/data/1577445/000149315224047993/form10-ka.htm,https://www.sec.gov/Archives/edgar/data/1577445/000149315223015723/form10-q.htm,https://www.sec.gov/Archives/edgar/data/1577445/000149315223028424/form10-q.htm,https://www.sec.gov/Archives/edgar/data/1577445/000149315223040489/form10-q.htm,
484,1577445,2022,https://www.sec.gov/Archives/edgar/data/1577445/000149315223009276/form10-k.htm,https://www.sec.gov/Archives/edgar/data/1577445/000149315222013514/form10-q.htm,https://www.sec.gov/Archives/edgar/data/1577445/000149315222022071/form10-q.htm,https://www.sec.gov/Archives/edgar/data/1577445/000149315222032059/form10-q.htm,
485,1577445,2021,https://www.sec.gov/Archives/edgar/data/1577445/000149315222008167/form10-k.htm,https://www.sec.gov/Archives/edgar/data/1577445/000149315221011398/form10-q.htm,https://www.sec.gov/Archives/edgar/data/1577445/000149315221019515/form10-q.htm,https://www.sec.gov/Archives/edgar/data/1577445/000149315221028581/form10-q.htm,
486,1577445,2020,https://www.sec.gov/Archives/edgar/data/1577445/000149315221007463/form10-k.htm,https://www.sec.gov/Archives/edgar/data/1577445/000149315220011573/form10-q.htm,https://www.sec.gov/Archives/edgar/data/1577445/000149315220015308/form10-q.htm,https://www.sec.gov/Archives/edgar/data/1577445/000149315220021014/form10-q.htm,
487,1577445,2019,https://www.sec.gov/Archives/edgar/data/1577445/000149315220008367/form10ka.htm,,https://www.sec.gov/Archives/edgar/data/1577445/000149315219012385/form10-q.htm,https://www.sec.gov/Archives/edgar/data/1577445/000149315219017240/form10-q.htm,
488,1577445,2018,https://www.sec.gov/Archives/edgar/data/1577445/000147793218003358/inll_10k.htm,,https://www.sec.gov/Archives/edgar/data/1577445/000155889118000077/inll-20180630_10q.htm,https://www.sec.gov/Archives/edgar/data/1577445/000155889118000095/inll-20180930_10q.htm,https://www.sec.gov/Archives/edgar/data/1577445/000155889119000006/inll-20181231_10q.htm
489,1577445,2017,https://www.sec.gov/Archives/edgar/data/1577445/000147793217003077/inll_10k.htm,,https://www.sec.gov/Archives/edgar/data/1577445/000147793217003849/inll_10q.htm,https://www.sec.gov/Archives/edgar/data/1577445/000147793217005491/inll_10q.htm,https://www.sec.gov/Archives/edgar/data/1577445/000147793218000682/inll_10q.htm
490,1577445,2016,https://www.sec.gov/Archives/edgar/data/1577445/000147793216011070/inll_10k.htm,,https://www.sec.gov/Archives/edgar/data/1577445/000147793216011844/inll_10q.htm,https://www.sec.gov/Archives/edgar/data/1577445/000147793216013388/inll_10q.htm,https://www.sec.gov/Archives/edgar/data/1577445/000147793217000667/inll_10q.htm
491,1577445,2015,https://www.sec.gov/Archives/edgar/data/1577445/000147793215003781/inll_10k.htm,,https://www.sec.gov/Archives/edgar/data/1577445/000147793215004957/inll_10q.htm,https://www.sec.gov/Archives/edgar/data/1577445/000147793215006706/inll_10q.htm,https://www.sec.gov/Archives/edgar/data/1577445/000147793216008609/inll_10q.htm
492,1577445,2014,https://www.sec.gov/Archives/edgar/data/1577445/000147793214003384/inll_10k.htm,,https://www.sec.gov/Archives/edgar/data/1577445/000147793214004321/inll_10q.htm,https://www.sec.gov/Archives/edgar/data/1577445/000147793214006030/inll_10q.htm,https://www.sec.gov/Archives/edgar/data/1577445/000147793215001182/inll_10q.htm
493,1567098,2021,https://www.sec.gov/Archives/edgar/data/1567098/000149315221022312/form10-k.htm,,,,
494,1567098,2020,https://www.sec.gov/Archives/edgar/data/1567098/000149315221014053/form10-k.htm,,https://www.sec.gov/Archives/edgar/data/1567098/000149315221022056/form10-q.htm,https://www.sec.gov/Archives/edgar/data/1567098/000149315221022134/form10-q.htm,https://www.sec.gov/Archives/edgar/data/1567098/000149315221022174/form10-q.htm
495,1567098,2019,https://www.sec.gov/Archives/edgar/data/1567098/000149315219010056/form10-k.htm,,https://www.sec.gov/Archives/edgar/data/1567098/000149315219012580/form10-q.htm,https://www.sec.gov/Archives/edgar/data/1567098/000149315219017346/form10-q.htm,https://www.sec.gov/Archives/edgar/data/1567098/000149315220002208/form10-q.htm
496,1567098,2018,https://www.sec.gov/Archives/edgar/data/1567098/000149315218009999/form10-k.htm,,https://www.sec.gov/Archives/edgar/data/1567098/000149315218011877/form10-q.htm,https://www.sec.gov/Archives/edgar/data/1567098/000149315218015946/form10-q.htm,https://www.sec.gov/Archives/edgar/data/1567098/000149315219002019/form10-q.htm
497,1567098,2017,https://www.sec.gov/Archives/edgar/data/1567098/000118518517001459/luckycom10k033117.htm,,https://www.sec.gov/Archives/edgar/data/1567098/000149315217008909/form10-q.htm,https://www.sec.gov/Archives/edgar/data/1567098/000149315217012839/form10-q.htm,https://www.sec.gov/Archives/edgar/data/1567098/000149315218001784/form10-q.htm
498,1567098,2016,https://www.sec.gov/Archives/edgar/data/1567098/000152013816000886/lkym-20160229_10k.htm,,https://www.sec.gov/Archives/edgar/data/1567098/000118518516005158/luckycom10q063016.htm,https://www.sec.gov/Archives/edgar/data/1567098/000118518516005712/luckycom10q093016.htm,https://www.sec.gov/Archives/edgar/data/1567098/000118518517000186/luckycom10q123116.htm
499,1567098,2015,https://www.sec.gov/Archives/edgar/data/1567098/000152013816000879/lkym-20150228_10ka1.htm,,https://www.sec.gov/Archives/edgar/data/1567098/000152013815000312/lkym-20150531_10q.htm,https://www.sec.gov/Archives/edgar/data/1567098/000152013815000421/lkym-20150831_10q.htm,https://www.sec.gov/Archives/edgar/data/1567098/000152013816000662/lkym-20151130_10q.htm
500,1567098,2014,,,https://www.sec.gov/Archives/edgar/data/1567098/000152013814000201/luck-20140531_10q.htm,https://www.sec.gov/Archives/edgar/data/1567098/000152013814000250/lkym-20140831_10q.htm,https://www.sec.gov/Archives/edgar/data/1567098/000152013815000016/lkym-20141130_10q.htm
501,1701963,2024,https://www.sec.gov/Archives/edgar/data/1701963/000121390025026006/ea0234220-10k_versus.htm,https://www.sec.gov/Archives/edgar/data/1701963/000121390024043555/ea0205846-10q_versus.htm,https://www.sec.gov/Archives/edgar/data/1701963/000121390024068862/ea0210880-10q_versus.htm,https://www.sec.gov/Archives/edgar/data/1701963/000121390024098269/ea0219148-10q_versus.htm,
502,1701963,2023,https://www.sec.gov/Archives/edgar/data/1701963/000121390024028552/ea0201398-10k_versus.htm,,,,
503,1826058,2022,,https://www.sec.gov/Archives/edgar/data/1826058/000119312522142294/d245639d10q.htm,https://www.sec.gov/Archives/edgar/data/1826058/000119312522218551/d288097d10q.htm,https://www.sec.gov/Archives/edgar/data/1826058/000119312522272454/d396156d10q.htm,
504,1826058,2021,https://www.sec.gov/Archives/edgar/data/1826058/000119312522090077/d284759d10k.htm,https://www.sec.gov/Archives/edgar/data/1826058/000119312521351517/d245405d10qa.htm,https://www.sec.gov/Archives/edgar/data/1826058/000119312521351535/d242185d10qa.htm,https://www.sec.gov/Archives/edgar/data/1826058/000119312521351552/d245593d10qa.htm,
505,1826058,2020,https://www.sec.gov/Archives/edgar/data/1826058/000119312521083203/d122070d10k.htm,,,,
506,1835817,2023,,https://www.sec.gov/Archives/edgar/data/1835817/000121390023041955/f10q0323_northernstar3.htm,https://www.sec.gov/Archives/edgar/data/1835817/000121390023067147/f10q0623_northernstar3.htm,,
507,1835817,2022,https://www.sec.gov/Archives/edgar/data/1835817/000121390022082193/f10k2022_northernstar3.htm,https://www.sec.gov/Archives/edgar/data/1835817/000119312522151823/d241515d10q.htm,https://www.sec.gov/Archives/edgar/data/1835817/000119312522221188/d379055d10q.htm,,https://www.sec.gov/Archives/edgar/data/1835817/000121390023012524/f10q1222_northernstar3.htm
508,1835817,2021,https://www.sec.gov/Archives/edgar/data/1835817/000119312521365586/d249569d10k.htm,https://www.sec.gov/Archives/edgar/data/1835817/000119312521183141/d139588d10q.htm,https://www.sec.gov/Archives/edgar/data/1835817/000119312521247965/d191067d10q.htm,,https://www.sec.gov/Archives/edgar/data/1835817/000119312522042557/d194051d10q.htm
509,1835817,2020,,,,,https://www.sec.gov/Archives/edgar/data/1835817/000119312521123008/d79482d10q.htm
510,1191070,2024,https://www.sec.gov/Archives/edgar/data/1191070/000121390024082909/ea0213573-10k_bionomic.htm,,,https://www.sec.gov/Archives/edgar/data/1191070/000095017024127032/bnox-20240930.htm,https://www.sec.gov/Archives/edgar/data/1191070/000095017025020473/neup-20241231.htm
511,1689923,2023,https://www.sec.gov/Archives/edgar/data/1689923/000168992324000025/ayx-20231231.htm,https://www.sec.gov/Archives/edgar/data/1689923/000168992323000034/ayx-20230331.htm,https://www.sec.gov/Archives/edgar/data/1689923/000168992323000054/ayx-20230630.htm,https://www.sec.gov/Archives/edgar/data/1689923/000168992323000077/ayx-20230930.htm,
512,1689923,2022,https://www.sec.gov/Archives/edgar/data/1689923/000168992323000012/ayx-20221231.htm,https://www.sec.gov/Archives/edgar/data/1689923/000168992322000042/ayx-20220331.htm,https://www.sec.gov/Archives/edgar/data/1689923/000168992322000069/ayx-20220630.htm,https://www.sec.gov/Archives/edgar/data/1689923/000168992322000092/ayx-20220930.htm,
513,1689923,2021,https://www.sec.gov/Archives/edgar/data/1689923/000168992322000023/ayx-20211231.htm,https://www.sec.gov/Archives/edgar/data/1689923/000168992321000050/ayx-20210331.htm,https://www.sec.gov/Archives/edgar/data/1689923/000168992321000080/ayx-20210630.htm,https://www.sec.gov/Archives/edgar/data/1689923/000168992321000097/ayx-20210930.htm,
514,1689923,2020,https://www.sec.gov/Archives/edgar/data/1689923/000168992321000024/ayx-20201231.htm,https://www.sec.gov/Archives/edgar/data/1689923/000168992320000033/ayx0331202010q.htm,https://www.sec.gov/Archives/edgar/data/1689923/000168992320000076/ayx-20200630.htm,https://www.sec.gov/Archives/edgar/data/1689923/000168992320000099/ayx-20200930.htm,
515,1689923,2019,https://www.sec.gov/Archives/edgar/data/1689923/000168992320000006/ayx1231201910-k.htm,https://www.sec.gov/Archives/edgar/data/1689923/000168992319000018/ayx0331201910q.htm,https://www.sec.gov/Archives/edgar/data/1689923/000168992319000026/ayx0630201910q.htm,https://www.sec.gov/Archives/edgar/data/1689923/000168992319000036/ayx0930201910q.htm,
516,1689923,2018,https://www.sec.gov/Archives/edgar/data/1689923/000168992319000006/ayx12311810-k.htm,https://www.sec.gov/Archives/edgar/data/1689923/000119312518159331/d571759d10q.htm,https://www.sec.gov/Archives/edgar/data/1689923/000168992318000007/ayx630201810q.htm,https://www.sec.gov/Archives/edgar/data/1689923/000168992318000011/ayx930201810q.htm,
517,1689923,2017,https://www.sec.gov/Archives/edgar/data/1689923/000119312518073878/d530988d10k.htm,https://www.sec.gov/Archives/edgar/data/1689923/000119312517167459/d368707d10q.htm,https://www.sec.gov/Archives/edgar/data/1689923/000119312517247615/d409292d10q.htm,https://www.sec.gov/Archives/edgar/data/1689923/000119312517338984/d474519d10q.htm,
518,50471,2024,https://www.sec.gov/Archives/edgar/data/50471/000143774924030271/trak20240630c_10k.htm,https://www.sec.gov/Archives/edgar/data/50471/000143774924017141/trak20240331_10q.htm,,https://www.sec.gov/Archives/edgar/data/50471/000143774924035376/trak20240930_10q.htm,https://www.sec.gov/Archives/edgar/data/50471/000143774925003595/trak20241231c_10q.htm
519,50471,2023,https://www.sec.gov/Archives/edgar/data/50471/000143774923027054/pcyg20230630_10k.htm,https://www.sec.gov/Archives/edgar/data/50471/000143774923014664/pcyg20230331c_10q.htm,,https://www.sec.gov/Archives/edgar/data/50471/000143774923032047/pcyg20230930_10q.htm,https://www.sec.gov/Archives/edgar/data/50471/000143774924004196/trak20231231_10q.htm
520,50471,2022,https://www.sec.gov/Archives/edgar/data/50471/000185173422000574/pcyg20220630_10k.htm,https://www.sec.gov/Archives/edgar/data/50471/000185173422000273/pcyg20220331_10q.htm,,https://www.sec.gov/Archives/edgar/data/50471/000185173422000675/pcyg20220930_10q.htm,https://www.sec.gov/Archives/edgar/data/50471/000185173423000067/pcyg20221231_10q.htm
521,50471,2021,https://www.sec.gov/Archives/edgar/data/50471/000165495421010502/pcyg10k_june302021.htm,https://www.sec.gov/Archives/edgar/data/50471/000165495421005915/pcyg10q_mar312021.htm,,https://www.sec.gov/Archives/edgar/data/50471/000185173421000093/pcyg20210930_10q.htm,https://www.sec.gov/Archives/edgar/data/50471/000185173422000096/pcyg20211231_10q.htm
522,50471,2020,https://www.sec.gov/Archives/edgar/data/50471/000165495420010541/pcyg10k_jun302020.htm,https://www.sec.gov/Archives/edgar/data/50471/000165495420005174/pcyg10q_mar312020.htm,,https://www.sec.gov/Archives/edgar/data/50471/000165495420012517/pcyg10q_sep302020.htm,https://www.sec.gov/Archives/edgar/data/50471/000165495421001744/pcyg10q_dec312020.htm
523,50471,2019,https://www.sec.gov/Archives/edgar/data/50471/000165495419010672/pcyg10k_06302019.htm,https://www.sec.gov/Archives/edgar/data/50471/000165495419005581/pcyg10q_mar312019.htm,,https://www.sec.gov/Archives/edgar/data/50471/000165495419012494/pcyg10q_sep302019.htm,https://www.sec.gov/Archives/edgar/data/50471/000165495420001285/pcyg10q_dec312019.htm
524,50471,2018,https://www.sec.gov/Archives/edgar/data/50471/000165495418010155/pcyg10k_june302018.htm,https://www.sec.gov/Archives/edgar/data/50471/000165495418005056/pcyg10q_mar312018.htm,,https://www.sec.gov/Archives/edgar/data/50471/000165495418012235/pcyg_10q.htm,https://www.sec.gov/Archives/edgar/data/50471/000165495419001189/pcyg10q_dec312018.htm
525,50471,2017,https://www.sec.gov/Archives/edgar/data/50471/000165495417008440/pcyg10k_june302017.htm,https://www.sec.gov/Archives/edgar/data/50471/000141588917000738/pcyg10q_mar312017.htm,,https://www.sec.gov/Archives/edgar/data/50471/000165495417010310/pcyg10q_sep302017.htm,https://www.sec.gov/Archives/edgar/data/50471/000165495418001239/pcyg10q_dec312017.htm
526,50471,2016,https://www.sec.gov/Archives/edgar/data/50471/000141588916007070/pcyg10k_jun302016.htm,https://www.sec.gov/Archives/edgar/data/50471/000141588916005782/parkcitygroup10q_mar312016.htm,,https://www.sec.gov/Archives/edgar/data/50471/000165495416003583/pcyg10q_sept302016.htm,https://www.sec.gov/Archives/edgar/data/50471/000165495417000770/pcyg10q_dec312016.htm
527,50471,2015,https://www.sec.gov/Archives/edgar/data/50471/000141588915003345/pcyg10ka_june302015.htm,https://www.sec.gov/Archives/edgar/data/50471/000141588915001569/pcyg10q_mar312015.htm,,https://www.sec.gov/Archives/edgar/data/50471/000141588915003631/pcyg10q_sept302015.htm,https://www.sec.gov/Archives/edgar/data/50471/000141588916004676/pcyg10q_dec312015.htm
528,50471,2014,https://www.sec.gov/Archives/edgar/data/50471/000141588914002780/pcyg10k_june302014.htm,https://www.sec.gov/Archives/edgar/data/50471/000141588914001416/pcyg10q_march312014.htm,,https://www.sec.gov/Archives/edgar/data/50471/000141588914003352/pcyg10q_sep302014.htm,https://www.sec.gov/Archives/edgar/data/50471/000141588915000431/pcyg10q_dec312014.htm
529,1488813,2024,https://www.sec.gov/Archives/edgar/data/1488813/000148881325000013/cubi-20241231.htm,https://www.sec.gov/Archives/edgar/data/1488813/000148881324000055/cubi-20240331.htm,https://www.sec.gov/Archives/edgar/data/1488813/000148881324000080/cubi-20240630.htm,https://www.sec.gov/Archives/edgar/data/1488813/000148881324000097/cubi-20240930.htm,
530,1488813,2023,https://www.sec.gov/Archives/edgar/data/1488813/000148881324000010/cubi-20231231.htm,https://www.sec.gov/Archives/edgar/data/1488813/000148881323000058/cubi-20230331.htm,https://www.sec.gov/Archives/edgar/data/1488813/000148881323000080/cubi-20230630.htm,https://www.sec.gov/Archives/edgar/data/1488813/000148881323000099/cubi-20230930.htm,
531,1488813,2022,https://www.sec.gov/Archives/edgar/data/1488813/000148881323000012/cubi-20221231.htm,https://www.sec.gov/Archives/edgar/data/1488813/000148881322000048/cubi-20220331.htm,https://www.sec.gov/Archives/edgar/data/1488813/000148881322000070/cubi-20220630.htm,https://www.sec.gov/Archives/edgar/data/1488813/000148881322000106/cubi-20220930.htm,
532,1488813,2021,https://www.sec.gov/Archives/edgar/data/1488813/000148881322000018/cubi-20211231.htm,https://www.sec.gov/Archives/edgar/data/1488813/000148881321000123/cubi-20210331.htm,https://www.sec.gov/Archives/edgar/data/1488813/000148881321000148/cubi-20210630.htm,https://www.sec.gov/Archives/edgar/data/1488813/000148881321000168/cubi-20210930.htm,
533,1488813,2020,https://www.sec.gov/Archives/edgar/data/1488813/000148881321000069/cubi-20201231.htm,https://www.sec.gov/Archives/edgar/data/1488813/000148881320000134/cubi-20200331.htm,https://www.sec.gov/Archives/edgar/data/1488813/000148881320000183/cubi-20200630.htm,https://www.sec.gov/Archives/edgar/data/1488813/000148881320000223/cubi-20200930.htm,
534,1488813,2019,https://www.sec.gov/Archives/edgar/data/1488813/000148881320000033/cubi-20191231.htm,https://www.sec.gov/Archives/edgar/data/1488813/000148881319000036/cubi-2019331x10q.htm,https://www.sec.gov/Archives/edgar/data/1488813/000148881319000056/cubi-2019630x10q.htm,https://www.sec.gov/Archives/edgar/data/1488813/000148881319000068/cubi-20190930.htm,
535,1488813,2018,https://www.sec.gov/Archives/edgar/data/1488813/000148881319000031/cubi-12312018x10ka.htm,https://www.sec.gov/Archives/edgar/data/1488813/000148881318000047/cubi-2018331x10qa.htm,https://www.sec.gov/Archives/edgar/data/1488813/000148881318000049/cubi-2018630x10qa.htm,https://www.sec.gov/Archives/edgar/data/1488813/000148881318000035/cubi-2018930x10q.htm,
536,1488813,2017,https://www.sec.gov/Archives/edgar/data/1488813/000148881318000045/cubi-12312017x10ka.htm,https://www.sec.gov/Archives/edgar/data/1488813/000148881317000009/cubi-2017331x10q.htm,https://www.sec.gov/Archives/edgar/data/1488813/000148881317000014/cubi-2017630x10q.htm,https://www.sec.gov/Archives/edgar/data/1488813/000148881317000019/cubi-2017930x10q.htm,
537,1488813,2016,https://www.sec.gov/Archives/edgar/data/1488813/000148881317000004/cubi-12312016x10k.htm,,,,
538,880641,2024,https://www.sec.gov/Archives/edgar/data/880641/000095017025047778/efsi-20241231.htm,https://www.sec.gov/Archives/edgar/data/880641/000095017025008893/efsi-20240331.htm,https://www.sec.gov/Archives/edgar/data/880641/000095017025008894/efsi-20240630.htm,https://www.sec.gov/Archives/edgar/data/880641/000095017025008896/efsi-20240930.htm,
539,880641,2023,https://www.sec.gov/Archives/edgar/data/880641/000095017024038718/efsi-20231231.htm,https://www.sec.gov/Archives/edgar/data/880641/000095017023022095/efsi-20230331.htm,https://www.sec.gov/Archives/edgar/data/880641/000095017023042258/efsi-20230630.htm,https://www.sec.gov/Archives/edgar/data/880641/000095017023063018/efsi-20230930.htm,
540,880641,2022,https://www.sec.gov/Archives/edgar/data/880641/000095017023010622/efsi-20221231.htm,https://www.sec.gov/Archives/edgar/data/880641/000156459022019852/efsi-10q_20220331.htm,https://www.sec.gov/Archives/edgar/data/880641/000156459022029312/efsi-10q_20220630.htm,https://www.sec.gov/Archives/edgar/data/880641/000095017022024333/efsi-20220930.htm,
541,880641,2021,https://www.sec.gov/Archives/edgar/data/880641/000156459022012618/efsi-10k_20211231.htm,https://www.sec.gov/Archives/edgar/data/880641/000156459021027923/efsi-10q_20210331.htm,https://www.sec.gov/Archives/edgar/data/880641/000156459021044300/efsi-10q_20210630.htm,https://www.sec.gov/Archives/edgar/data/880641/000156459021056690/efsi-10q_20210930.htm,
542,880641,2020,https://www.sec.gov/Archives/edgar/data/880641/000156459021016594/efsi-10k_20201231.htm,https://www.sec.gov/Archives/edgar/data/880641/000088064120000046/efsi-20200331x10q.htm,https://www.sec.gov/Archives/edgar/data/880641/000088064120000068/efsi-20200630x10q.htm,https://www.sec.gov/Archives/edgar/data/880641/000156459020051738/efsi-10q_20200930.htm,
543,880641,2019,https://www.sec.gov/Archives/edgar/data/880641/000088064120000022/efsi-20191231x10k.htm,https://www.sec.gov/Archives/edgar/data/880641/000088064119000033/efsi-20190331x10q.htm,https://www.sec.gov/Archives/edgar/data/880641/000088064119000076/efsi-20190630x10q.htm,https://www.sec.gov/Archives/edgar/data/880641/000088064119000086/efsi-20190930x10q.htm,
544,880641,2018,https://www.sec.gov/Archives/edgar/data/880641/000088064119000027/efsi-20181231x10k.htm,https://www.sec.gov/Archives/edgar/data/880641/000088064118000051/efsi-20180331x10q.htm,https://www.sec.gov/Archives/edgar/data/880641/000088064118000079/efsi-20180630x10q.htm,https://www.sec.gov/Archives/edgar/data/880641/000088064118000094/efsi-20180930x10q.htm,
545,880641,2017,https://www.sec.gov/Archives/edgar/data/880641/000088064118000042/efsi-20171231x10k.htm,https://www.sec.gov/Archives/edgar/data/880641/000088064117000036/efsi-20170331x10q.htm,https://www.sec.gov/Archives/edgar/data/880641/000088064117000069/efsi-20170630x10q.htm,https://www.sec.gov/Archives/edgar/data/880641/000088064117000079/efsi-20170930x10q.htm,
546,880641,2016,https://www.sec.gov/Archives/edgar/data/880641/000088064117000020/efsi-20161231x10k.htm,https://www.sec.gov/Archives/edgar/data/880641/000088064116000128/efsi-20160331x10q.htm,https://www.sec.gov/Archives/edgar/data/880641/000088064116000173/efsi-20160630x10q.htm,https://www.sec.gov/Archives/edgar/data/880641/000088064116000183/efsi-20160930x10q.htm,
547,880641,2015,https://www.sec.gov/Archives/edgar/data/880641/000088064116000114/efsi-20151231x10k.htm,https://www.sec.gov/Archives/edgar/data/880641/000088064115000030/efsi-20150331x10q.htm,https://www.sec.gov/Archives/edgar/data/880641/000088064115000062/efsi-20150630x10q.htm,https://www.sec.gov/Archives/edgar/data/880641/000088064115000075/efsi-20150930x10q.htm,
548,880641,2014,https://www.sec.gov/Archives/edgar/data/880641/000088064115000024/efsi-20141231x10k.htm,https://www.sec.gov/Archives/edgar/data/880641/000088064114000004/efsi-20140331x10q.htm,https://www.sec.gov/Archives/edgar/data/880641/000088064114000012/efsi-20140630x10q.htm,https://www.sec.gov/Archives/edgar/data/880641/000088064114000020/efsi-20140930x10q.htm,
549,1539850,2024,https://www.sec.gov/Archives/edgar/data/1539850/000164117225005354/form10-k.htm,https://www.sec.gov/Archives/edgar/data/1539850/000149315224019905/form10-q.htm,https://www.sec.gov/Archives/edgar/data/1539850/000149315224032129/form10-q.htm,https://www.sec.gov/Archives/edgar/data/1539850/000149315224045945/form10-q.htm,
550,1539850,2023,https://www.sec.gov/Archives/edgar/data/1539850/000149315224013032/form10-k.htm,https://www.sec.gov/Archives/edgar/data/1539850/000149315223018647/form10-q.htm,https://www.sec.gov/Archives/edgar/data/1539850/000149315223029208/form10-q.htm,https://www.sec.gov/Archives/edgar/data/1539850/000149315223040914/form10-q.htm,
551,1539850,2022,https://www.sec.gov/Archives/edgar/data/1539850/000149315223012700/form10-k.htm,https://www.sec.gov/Archives/edgar/data/1539850/000143774922015091/stcb20220331_10q.htm,https://www.sec.gov/Archives/edgar/data/1539850/000143774922020504/stcb20220630_10q.htm,https://www.sec.gov/Archives/edgar/data/1539850/000143774922027561/stcb20220930b_10q.htm,
552,1539850,2021,https://www.sec.gov/Archives/edgar/data/1539850/000143774922021361/stcb20211231_10ka.htm,https://www.sec.gov/Archives/edgar/data/1539850/000109181821000082/stcb06092021form10qmarch2021.htm,https://www.sec.gov/Archives/edgar/data/1539850/000143774921020620/stcb20210630_10q.htm,https://www.sec.gov/Archives/edgar/data/1539850/000143774921027252/stcb20210930_10q.htm,
