idpk,CIK,year,AnnualReportLink,QuarterlyReportLinkQ1,QuarterlyReportLinkQ2,QuarterlyReportLinkQ3,QuarterlyReportLinkQ4
2705,0001620179,2023,https://www.sec.gov/Archives/edgar/data/1620179/000155837024004674/xela-20231231x10k.htm,https://www.sec.gov/Archives/edgar/data/1620179/000155837023009175/xela-20230331x10q.htm,https://www.sec.gov/Archives/edgar/data/1620179/000155837023019394/xela-20230630x10q.htm,https://www.sec.gov/Archives/edgar/data/1620179/000155837024000106/xela-20230930x10q.htm,
2706,0001620179,2022,https://www.sec.gov/Archives/edgar/data/1620179/000110465923054562/tm2314236d1_10ka.htm,https://www.sec.gov/Archives/edgar/data/1620179/000155837022008168/xela-20220331x10q.htm,https://www.sec.gov/Archives/edgar/data/1620179/000155837022013497/xela-20220630x10q.htm,https://www.sec.gov/Archives/edgar/data/1620179/000155837022017856/xela-20220930x10q.htm,
2707,0001620179,2021,https://www.sec.gov/Archives/edgar/data/1620179/000155837022017839/xela-20211231x10ka.htm,https://www.sec.gov/Archives/edgar/data/1620179/000155837021006201/xela-20210331x10q.htm,https://www.sec.gov/Archives/edgar/data/1620179/000155837021011745/xela-20210630x10q.htm,https://www.sec.gov/Archives/edgar/data/1620179/000155837021014925/xela-20210930x10q.htm,
2708,0001620179,2020,https://www.sec.gov/Archives/edgar/data/1620179/000110465921059192/xela-20201231x10ka.htm,https://www.sec.gov/Archives/edgar/data/1620179/000110465920086522/tm2025560-1_10qa.htm,https://www.sec.gov/Archives/edgar/data/1620179/000155837020010174/tmb-20200630x10q.htm,https://www.sec.gov/Archives/edgar/data/1620179/000155837020013362/tmb-20200930x10q.htm,
2709,0001620179,2019,https://www.sec.gov/Archives/edgar/data/1620179/000110465920073062/tm2022509-1_10ka.htm,https://www.sec.gov/Archives/edgar/data/1620179/000155837019004878/xela-20190331x10qa.htm,https://www.sec.gov/Archives/edgar/data/1620179/000155837019007751/xela-20190630x10q.htm,https://www.sec.gov/Archives/edgar/data/1620179/000155837019010820/xela-20190930x10q.htm,
2710,0001620179,2018,https://www.sec.gov/Archives/edgar/data/1620179/000155837019002304/xela-20181231x10k.htm,https://www.sec.gov/Archives/edgar/data/1620179/000110465918032309/a18-8689_110qa.htm,https://www.sec.gov/Archives/edgar/data/1620179/000110465918050974/a18-14110_110q.htm,https://www.sec.gov/Archives/edgar/data/1620179/000110465918067003/a18-19044_110q.htm,
2711,0001620179,2017,https://www.sec.gov/Archives/edgar/data/1620179/000104746918002690/a2235262z10-ka.htm,https://www.sec.gov/Archives/edgar/data/1620179/000121390017004871/f10q0317_quinparioacq.htm,https://www.sec.gov/Archives/edgar/data/1620179/000110465917050695/a17-19125_110q.htm,https://www.sec.gov/Archives/edgar/data/1620179/000110465917067450/a17-20676_110q.htm,
2712,0001620179,2016,https://www.sec.gov/Archives/edgar/data/1620179/000121390017001994/f10k2016_quinparioacq.htm,https://www.sec.gov/Archives/edgar/data/1620179/000121390016013442/f10q0316_quinparioacq2.htm,https://www.sec.gov/Archives/edgar/data/1620179/000121390016016013/f10q0616_quinparioacq.htm,https://www.sec.gov/Archives/edgar/data/1620179/000121390016018479/f10q0916_quinparioacq.htm,
2713,0001620179,2015,https://www.sec.gov/Archives/edgar/data/1620179/000121390016011905/f10k2015_quinparioacq.htm,https://www.sec.gov/Archives/edgar/data/1620179/000121390015003618/f10q0315_quinparioacq2.htm,https://www.sec.gov/Archives/edgar/data/1620179/000121390015005882/f10q0615_quinparioacq.htm,https://www.sec.gov/Archives/edgar/data/1620179/000121390015008720/f10q0915_quinparioacq.htm,
2714,0001620179,2014,https://www.sec.gov/Archives/edgar/data/1620179/000121390015002648/f10k2014_quinparioacqui.htm,,,,
2715,0001022344,2024,https://www.sec.gov/Archives/edgar/data/1022344/000155837025001271/spg-20241231x10k.htm,https://www.sec.gov/Archives/edgar/data/1022344/000155837024007058/spg-20240331x10q.htm,https://www.sec.gov/Archives/edgar/data/1022344/000155837024011208/spg-20240630x10q.htm,https://www.sec.gov/Archives/edgar/data/1022344/000155837024014946/spg-20240930x10q.htm,
2716,0001022344,2023,https://www.sec.gov/Archives/edgar/data/1022344/000155837024001532/spg-20231231x10k.htm,https://www.sec.gov/Archives/edgar/data/1022344/000155837023007951/spg-20230331x10q.htm,https://www.sec.gov/Archives/edgar/data/1022344/000155837023013069/spg-20230630x10q.htm,https://www.sec.gov/Archives/edgar/data/1022344/000155837023017324/spg-20230930x10q.htm,
2717,0001022344,2022,https://www.sec.gov/Archives/edgar/data/1022344/000155837023001840/spg-20221231x10k.htm,https://www.sec.gov/Archives/edgar/data/1022344/000155837022007828/spg-20220331x10q.htm,https://www.sec.gov/Archives/edgar/data/1022344/000155837022012019/spg-20220630x10q.htm,https://www.sec.gov/Archives/edgar/data/1022344/000155837022016109/spg-20220930x10q.htm,
2718,0001022344,2021,https://www.sec.gov/Archives/edgar/data/1022344/000155837022001845/spg-20211231x10k.htm,https://www.sec.gov/Archives/edgar/data/1022344/000155837021006672/spg-20210331x10q.htm,https://www.sec.gov/Archives/edgar/data/1022344/000155837021010076/spg-20210630x10q.htm,https://www.sec.gov/Archives/edgar/data/1022344/000155837021014198/spg-20210930x10q.htm,
2719,0001022344,2020,https://www.sec.gov/Archives/edgar/data/1022344/000155837021001700/spg-20201231x10k.htm,https://www.sec.gov/Archives/edgar/data/1022344/000155837020006251/spg-20200331x10q.htm,https://www.sec.gov/Archives/edgar/data/1022344/000155837020010195/spg-20200630x10q.htm,https://www.sec.gov/Archives/edgar/data/1022344/000155837020013364/spg-20200930x10q.htm,
2720,0001022344,2019,https://www.sec.gov/Archives/edgar/data/1022344/000155837020001135/spg-20191231x10k.htm,https://www.sec.gov/Archives/edgar/data/1022344/000155837019004352/spg-20190331x10q.htm,https://www.sec.gov/Archives/edgar/data/1022344/000155837019007355/spg-20190630x10q.htm,https://www.sec.gov/Archives/edgar/data/1022344/000155837019010077/spg-20190930x10q.htm,
2721,0001022344,2018,https://www.sec.gov/Archives/edgar/data/1022344/000155837019000875/spg-20181231x10k.htm,https://www.sec.gov/Archives/edgar/data/1022344/000155837018003817/spg-20180331x10q.htm,https://www.sec.gov/Archives/edgar/data/1022344/000155837018006144/spg-20180630x10q.htm,https://www.sec.gov/Archives/edgar/data/1022344/000155837018008301/spg-20180930x10q.htm,
2722,0001022344,2017,https://www.sec.gov/Archives/edgar/data/1022344/000155837018000981/spg-20171231x10k.htm,https://www.sec.gov/Archives/edgar/data/1022344/000155837017003316/spg-20170331x10q.htm,https://www.sec.gov/Archives/edgar/data/1022344/000155837017005905/spg-20170630x10q.htm,https://www.sec.gov/Archives/edgar/data/1022344/000155837017007678/spg-20170930x10q.htm,
2723,0001022344,2016,https://www.sec.gov/Archives/edgar/data/1022344/000155837017000934/spg-20161231x10k.htm,https://www.sec.gov/Archives/edgar/data/1022344/000104746916012892/a2228363z10-q.htm,https://www.sec.gov/Archives/edgar/data/1022344/000104746916014660/a2229269z10-q.htm,https://www.sec.gov/Archives/edgar/data/1022344/000155837016009130/spg-20160930x10q.htm,
2724,0001022344,2015,https://www.sec.gov/Archives/edgar/data/1022344/000104746916010468/a2227332z10-k.htm,https://www.sec.gov/Archives/edgar/data/1022344/000104746916009666/a2227085z10-qa.htm,https://www.sec.gov/Archives/edgar/data/1022344/000104746916009669/a2227088z10-qa.htm,https://www.sec.gov/Archives/edgar/data/1022344/000104746916009668/a2227086z10-qa.htm,
2725,0001022344,2014,https://www.sec.gov/Archives/edgar/data/1022344/000104746915001452/a2223106z10-k.htm,https://www.sec.gov/Archives/edgar/data/1022344/000104746914004664/a2219949z10-q.htm,https://www.sec.gov/Archives/edgar/data/1022344/000104746914006785/a2220960z10-q.htm,https://www.sec.gov/Archives/edgar/data/1022344/000104746914008936/a2221951z10-q.htm,
2726,0001368637,2023,,https://www.sec.gov/Archives/edgar/data/1368637/000149315223017119/form10-q.htm,https://www.sec.gov/Archives/edgar/data/1368637/000149315223025803/form10-q.htm,https://www.sec.gov/Archives/edgar/data/1368637/000149315223041500/form10-q.htm,
2727,0001368637,2022,https://www.sec.gov/Archives/edgar/data/1368637/000149315223016585/form10-k.htm,https://www.sec.gov/Archives/edgar/data/1368637/000149315223025766/form10-qa.htm,https://www.sec.gov/Archives/edgar/data/1368637/000149315223025772/form10-qa.htm,https://www.sec.gov/Archives/edgar/data/1368637/000149315223025786/form10-qa.htm,
2728,0001368637,2021,https://www.sec.gov/Archives/edgar/data/1368637/000149315222035022/form10-k.htm,https://www.sec.gov/Archives/edgar/data/1368637/000149315222016886/form10-q.htm,https://www.sec.gov/Archives/edgar/data/1368637/000149315222019164/form10-q.htm,https://www.sec.gov/Archives/edgar/data/1368637/000149315222020602/form10-q.htm,
2729,0001368637,2020,https://www.sec.gov/Archives/edgar/data/1368637/000149315222013400/form10-k.htm,https://www.sec.gov/Archives/edgar/data/1368637/000149315221018373/form10-q.htm,https://www.sec.gov/Archives/edgar/data/1368637/000149315221023547/form10-q.htm,https://www.sec.gov/Archives/edgar/data/1368637/000149315221031313/form10-q.htm,
2730,0001368637,2019,https://www.sec.gov/Archives/edgar/data/1368637/000149315221013018/form10-k.htm,https://www.sec.gov/Archives/edgar/data/1368637/000149315220000016/form10-q.htm,https://www.sec.gov/Archives/edgar/data/1368637/000149315221013007/form10-q.htm,https://www.sec.gov/Archives/edgar/data/1368637/000149315221013015/form10-q.htm,
2731,0001368637,2018,https://www.sec.gov/Archives/edgar/data/1368637/000149315219015549/form10-k.htm,https://www.sec.gov/Archives/edgar/data/1368637/000158069518000435/bbls-10qa_033118.htm,https://www.sec.gov/Archives/edgar/data/1368637/000158069518000437/bbls-10q_063018.htm,https://www.sec.gov/Archives/edgar/data/1368637/000149315219006786/form10-q.htm,
2732,0001368637,2017,https://www.sec.gov/Archives/edgar/data/1368637/000158069518000433/bbls-10ka_123117.htm,https://www.sec.gov/Archives/edgar/data/1368637/000118518517001197/petroliaenergy10q033117.htm,https://www.sec.gov/Archives/edgar/data/1368637/000118518517001818/petroliaenergy10q063017.htm,https://www.sec.gov/Archives/edgar/data/1368637/000118518517002389/petroliaenergy10q093017.htm,
2733,0001368637,2016,https://www.sec.gov/Archives/edgar/data/1368637/000118518517000945/petroliaenergy10k123116.htm,https://www.sec.gov/Archives/edgar/data/1368637/000138713116006200/bbls-10q_033116.htm,https://www.sec.gov/Archives/edgar/data/1368637/000118518516005323/rockdale10q063016.htm,https://www.sec.gov/Archives/edgar/data/1368637/000118518516005810/petroliaenergy10q093016.htm,
2734,0001368637,2015,https://www.sec.gov/Archives/edgar/data/1368637/000138713116006141/bbls-10ka_123115.htm,https://www.sec.gov/Archives/edgar/data/1368637/000118518515001741/rockdaleresources10q033115.htm,https://www.sec.gov/Archives/edgar/data/1368637/000118518515002213/rockdaleresources10q063015.htm,https://www.sec.gov/Archives/edgar/data/1368637/000118518516004637/rockdaleresources10qa093015.htm,
2735,0001368637,2014,https://www.sec.gov/Archives/edgar/data/1368637/000118518516003847/rockdaleresources10ka123114.htm,https://www.sec.gov/Archives/edgar/data/1368637/000118518514001289/rockdaleresources10q033114.htm,https://www.sec.gov/Archives/edgar/data/1368637/000118518514002086/rockdaleresources10q063014.htm,https://www.sec.gov/Archives/edgar/data/1368637/000118518514002982/rockdaleresources10q093014.htm,
2736,0001223389,2024,https://www.sec.gov/Archives/edgar/data/1223389/000122338924000028/conn-20240131.htm,,,,
2737,0001223389,2023,https://www.sec.gov/Archives/edgar/data/1223389/000122338923000014/conn-20230131.htm,,https://www.sec.gov/Archives/edgar/data/1223389/000122338923000028/conn-20230430.htm,https://www.sec.gov/Archives/edgar/data/1223389/000122338923000040/conn-20230731.htm,https://www.sec.gov/Archives/edgar/data/1223389/000122338923000049/conn-20231031.htm
2738,0001223389,2022,https://www.sec.gov/Archives/edgar/data/1223389/000122338922000012/conn-20220131.htm,,https://www.sec.gov/Archives/edgar/data/1223389/000122338922000026/conn-20220430.htm,https://www.sec.gov/Archives/edgar/data/1223389/000122338922000039/conn-20220731.htm,https://www.sec.gov/Archives/edgar/data/1223389/000122338922000052/conn-20221031.htm
2739,0001223389,2021,https://www.sec.gov/Archives/edgar/data/1223389/000122338921000025/conn-20210131.htm,,https://www.sec.gov/Archives/edgar/data/1223389/000122338921000039/conn-20210430.htm,https://www.sec.gov/Archives/edgar/data/1223389/000122338921000049/conn-20210731.htm,https://www.sec.gov/Archives/edgar/data/1223389/000122338921000060/conn-20211031.htm
2740,0001223389,2020,https://www.sec.gov/Archives/edgar/data/1223389/000122338920000018/conns0131202010-k.htm,,https://www.sec.gov/Archives/edgar/data/1223389/000122338920000031/conns430202010-q.htm,https://www.sec.gov/Archives/edgar/data/1223389/000122338920000047/conn-20200731.htm,https://www.sec.gov/Archives/edgar/data/1223389/000122338920000056/conn-20201031.htm
2741,0001223389,2019,https://www.sec.gov/Archives/edgar/data/1223389/000122338919000010/conns0131201910-k.htm,,https://www.sec.gov/Archives/edgar/data/1223389/000122338919000019/conns430201910-q.htm,https://www.sec.gov/Archives/edgar/data/1223389/000122338919000033/conns731201910-q.htm,https://www.sec.gov/Archives/edgar/data/1223389/000122338919000043/conns1031201910-q.htm
2742,0001223389,2018,https://www.sec.gov/Archives/edgar/data/1223389/000122338918000018/conns0131201810-k.htm,,https://www.sec.gov/Archives/edgar/data/1223389/000122338918000033/conns430201810-q.htm,https://www.sec.gov/Archives/edgar/data/1223389/000122338918000050/conns731201810-q.htm,https://www.sec.gov/Archives/edgar/data/1223389/000122338918000077/conns1031201810-q.htm
2743,0001223389,2017,https://www.sec.gov/Archives/edgar/data/1223389/000122338917000017/conns0131201710-k.htm,,https://www.sec.gov/Archives/edgar/data/1223389/000122338917000034/conns430201710-q.htm,https://www.sec.gov/Archives/edgar/data/1223389/000122338917000046/conns731201710-q.htm,https://www.sec.gov/Archives/edgar/data/1223389/000122338917000055/conns1031201710-q.htm
2744,0001223389,2016,https://www.sec.gov/Archives/edgar/data/1223389/000122338916000083/conn0131201610-k.htm,,https://www.sec.gov/Archives/edgar/data/1223389/000122338916000101/conns430201610-q.htm,https://www.sec.gov/Archives/edgar/data/1223389/000122338916000111/conns731201610-q.htm,https://www.sec.gov/Archives/edgar/data/1223389/000122338916000123/conns1031201610-q.htm
2745,0001223389,2015,https://www.sec.gov/Archives/edgar/data/1223389/000122338915000013/conn0131201510-k.htm,,https://www.sec.gov/Archives/edgar/data/1223389/000122338915000023/conn201543010-q.htm,https://www.sec.gov/Archives/edgar/data/1223389/000122338915000038/conn201573110-qa.htm,https://www.sec.gov/Archives/edgar/data/1223389/000122338915000058/conns2015103110-q.htm
2746,0001223389,2014,https://www.sec.gov/Archives/edgar/data/1223389/000122338914000006/conn0131201410-k.htm,,https://www.sec.gov/Archives/edgar/data/1223389/000122338914000010/conn2014043010-q.htm,https://www.sec.gov/Archives/edgar/data/1223389/000122338914000018/conn2014073110-qa.htm,https://www.sec.gov/Archives/edgar/data/1223389/000122338914000023/conn2014103110-q.htm
2747,0000813828,2024,https://www.sec.gov/Archives/edgar/data/813828/000119312525096776/d886907d10ka.htm,https://www.sec.gov/Archives/edgar/data/813828/000081382824000020/para-20240331.htm,https://www.sec.gov/Archives/edgar/data/813828/000081382824000053/para-20240630.htm,https://www.sec.gov/Archives/edgar/data/813828/000081382824000079/para-20240930.htm,
2748,0000813828,2023,https://www.sec.gov/Archives/edgar/data/813828/000081382824000007/para-20231231.htm,https://www.sec.gov/Archives/edgar/data/813828/000081382823000015/para-20230331.htm,https://www.sec.gov/Archives/edgar/data/813828/000081382823000026/para-20230630.htm,https://www.sec.gov/Archives/edgar/data/813828/000081382823000033/para-20230930.htm,
2749,0000813828,2022,https://www.sec.gov/Archives/edgar/data/813828/000081382823000005/para-20221231.htm,https://www.sec.gov/Archives/edgar/data/813828/000081382822000023/para-20220331.htm,https://www.sec.gov/Archives/edgar/data/813828/000081382822000033/para-20220630.htm,https://www.sec.gov/Archives/edgar/data/813828/000081382822000039/para-20220930.htm,
2750,0000813828,2021,https://www.sec.gov/Archives/edgar/data/813828/000081382822000005/viac-20211231.htm,https://www.sec.gov/Archives/edgar/data/813828/000081382821000009/viac-20210331.htm,https://www.sec.gov/Archives/edgar/data/813828/000081382821000026/viac-20210630.htm,https://www.sec.gov/Archives/edgar/data/813828/000081382821000040/viac-20210930.htm,
2751,0000813828,2020,https://www.sec.gov/Archives/edgar/data/813828/000081382821000005/viac-20201231.htm,https://www.sec.gov/Archives/edgar/data/813828/000081382820000022/viac10q-033120.htm,https://www.sec.gov/Archives/edgar/data/813828/000081382820000040/viac10q-063020.htm,https://www.sec.gov/Archives/edgar/data/813828/000081382820000051/viac-20200930.htm,
2752,0000813828,2019,https://www.sec.gov/Archives/edgar/data/813828/000081382820000013/a2019k.htm,https://www.sec.gov/Archives/edgar/data/813828/000081382819000014/cbs10q-033119.htm,https://www.sec.gov/Archives/edgar/data/813828/000081382819000025/cbs10q-063019.htm,https://www.sec.gov/Archives/edgar/data/813828/000081382819000033/cbs10q-093019.htm,
2753,0000813828,2018,https://www.sec.gov/Archives/edgar/data/813828/000081382819000006/cbs_10k-123118.htm,,https://www.sec.gov/Archives/edgar/data/813828/000081382818000036/cbs_10q-063018.htm,https://www.sec.gov/Archives/edgar/data/813828/000081382818000044/cbs_10q-093018.htm,
2754,0001476150,2024,https://www.sec.gov/Archives/edgar/data/1476150/000147615025000004/trno-20241231.htm,https://www.sec.gov/Archives/edgar/data/1476150/000147615024000008/trno-20240331.htm,https://www.sec.gov/Archives/edgar/data/1476150/000147615024000012/trno-20240630.htm,https://www.sec.gov/Archives/edgar/data/1476150/000147615024000016/trno-20240930.htm,
2755,0001476150,2023,https://www.sec.gov/Archives/edgar/data/1476150/000147615024000004/trno-20231231.htm,https://www.sec.gov/Archives/edgar/data/1476150/000147615023000007/trno-20230331.htm,https://www.sec.gov/Archives/edgar/data/1476150/000147615023000011/trno-20230630.htm,https://www.sec.gov/Archives/edgar/data/1476150/000147615023000014/trno-20230930.htm,
2756,0001476150,2022,https://www.sec.gov/Archives/edgar/data/1476150/000147615023000004/trno-20221231.htm,https://www.sec.gov/Archives/edgar/data/1476150/000147615022000010/trno-20220331.htm,https://www.sec.gov/Archives/edgar/data/1476150/000147615022000013/trno-20220630.htm,https://www.sec.gov/Archives/edgar/data/1476150/000147615022000019/trno-20220930.htm,
2757,0001476150,2021,https://www.sec.gov/Archives/edgar/data/1476150/000147615022000006/trno-20211231.htm,https://www.sec.gov/Archives/edgar/data/1476150/000147615021000010/trno-20210331.htm,https://www.sec.gov/Archives/edgar/data/1476150/000147615021000019/trno-20210630.htm,https://www.sec.gov/Archives/edgar/data/1476150/000147615021000027/trno-20210930.htm,
2758,0001476150,2020,https://www.sec.gov/Archives/edgar/data/1476150/000147615021000004/trno-20201231.htm,https://www.sec.gov/Archives/edgar/data/1476150/000147615020000008/trno-20200331.htm,https://www.sec.gov/Archives/edgar/data/1476150/000147615020000013/trno-20200630.htm,https://www.sec.gov/Archives/edgar/data/1476150/000147615020000019/trno-20200930.htm,
2759,0001476150,2019,https://www.sec.gov/Archives/edgar/data/1476150/000147615020000003/trno-20191231.htm,https://www.sec.gov/Archives/edgar/data/1476150/000162828019005480/trnoq1201910-q.htm,https://www.sec.gov/Archives/edgar/data/1476150/000147615019000008/trnoq2201910-q.htm,https://www.sec.gov/Archives/edgar/data/1476150/000147615019000012/trno-20190930.htm,
2760,0001476150,2018,https://www.sec.gov/Archives/edgar/data/1476150/000162828019001026/trnoq410-k2018.htm,https://www.sec.gov/Archives/edgar/data/1476150/000119312518148634/d570029d10q.htm,https://www.sec.gov/Archives/edgar/data/1476150/000119312518236531/d552915d10q.htm,https://www.sec.gov/Archives/edgar/data/1476150/000119312518315712/d633839d10q.htm,
2761,0001476150,2017,https://www.sec.gov/Archives/edgar/data/1476150/000119312518034704/d514538d10k.htm,https://www.sec.gov/Archives/edgar/data/1476150/000119312517156213/d365450d10q.htm,https://www.sec.gov/Archives/edgar/data/1476150/000119312517245784/d424152d10q.htm,https://www.sec.gov/Archives/edgar/data/1476150/000119312517329378/d467863d10q.htm,
2762,0001476150,2016,https://www.sec.gov/Archives/edgar/data/1476150/000119312517034620/d283895d10k.htm,https://www.sec.gov/Archives/edgar/data/1476150/000119312516575457/d183695d10q.htm,https://www.sec.gov/Archives/edgar/data/1476150/000119312516658582/d137396d10q.htm,https://www.sec.gov/Archives/edgar/data/1476150/000119312516757009/d265259d10q.htm,
2763,0001476150,2015,https://www.sec.gov/Archives/edgar/data/1476150/000119312516456255/d113449d10k.htm,https://www.sec.gov/Archives/edgar/data/1476150/000119312515173164/d909167d10q.htm,https://www.sec.gov/Archives/edgar/data/1476150/000119312515278669/d946521d10q.htm,https://www.sec.gov/Archives/edgar/data/1476150/000119312515364646/d41218d10q.htm,
2764,0001476150,2014,https://www.sec.gov/Archives/edgar/data/1476150/000119312515042751/d854283d10k.htm,https://www.sec.gov/Archives/edgar/data/1476150/000119312514193057/d717868d10q.htm,https://www.sec.gov/Archives/edgar/data/1476150/000119312514303475/d768371d10q.htm,https://www.sec.gov/Archives/edgar/data/1476150/000119312514392386/d800585d10q.htm,
2765,0001705873,2024,https://www.sec.gov/Archives/edgar/data/1705873/000170587325000018/bry-20241231.htm,https://www.sec.gov/Archives/edgar/data/1705873/000170587324000034/bry-20240331.htm,https://www.sec.gov/Archives/edgar/data/1705873/000170587324000049/bry-20240630.htm,https://www.sec.gov/Archives/edgar/data/1705873/000170587324000070/bry-20240930.htm,
2766,0001705873,2023,https://www.sec.gov/Archives/edgar/data/1705873/000170587324000011/bry-20231231.htm,https://www.sec.gov/Archives/edgar/data/1705873/000170587323000056/bry-20230331.htm,https://www.sec.gov/Archives/edgar/data/1705873/000170587323000079/bry-20230630.htm,https://www.sec.gov/Archives/edgar/data/1705873/000170587323000090/bry-20230930.htm,
2767,0001705873,2022,https://www.sec.gov/Archives/edgar/data/1705873/000170587323000026/bry-20221231.htm,https://www.sec.gov/Archives/edgar/data/1705873/000170587322000036/bry-20220331.htm,https://www.sec.gov/Archives/edgar/data/1705873/000170587322000061/bry-20220630.htm,https://www.sec.gov/Archives/edgar/data/1705873/000170587322000089/bry-20220930.htm,
2768,0001705873,2021,https://www.sec.gov/Archives/edgar/data/1705873/000170587322000007/bry-20211231.htm,https://www.sec.gov/Archives/edgar/data/1705873/000170587321000034/bry-20210331.htm,https://www.sec.gov/Archives/edgar/data/1705873/000170587321000045/bry-20210630.htm,https://www.sec.gov/Archives/edgar/data/1705873/000170587321000055/bry-20210930.htm,
2769,0001705873,2020,https://www.sec.gov/Archives/edgar/data/1705873/000170587321000010/bry-20201231.htm,https://www.sec.gov/Archives/edgar/data/1705873/000170587320000030/bryq12020quarterlyreport.htm,https://www.sec.gov/Archives/edgar/data/1705873/000170587320000041/bry-20200630.htm,https://www.sec.gov/Archives/edgar/data/1705873/000170587320000054/bry-20200930.htm,
2770,0001705873,2019,https://www.sec.gov/Archives/edgar/data/1705873/000170587320000014/bryform10-k2019.htm,https://www.sec.gov/Archives/edgar/data/1705873/000170587319000025/bryq12019quarterlyreport.htm,https://www.sec.gov/Archives/edgar/data/1705873/000170587319000039/bryq22019quarterlyreport.htm,https://www.sec.gov/Archives/edgar/data/1705873/000170587319000069/bryq32019quarterlyreport.htm,
2771,0001705873,2018,https://www.sec.gov/Archives/edgar/data/1705873/000170587319000016/bryform10-kx2018.htm,,https://www.sec.gov/Archives/edgar/data/1705873/000170587318000006/bryquarterlyreportq2-2018.htm,https://www.sec.gov/Archives/edgar/data/1705873/000170587318000014/bryquarterlyreportq3-2018.htm,
2772,0001410636,2024,https://www.sec.gov/Archives/edgar/data/1410636/000141063625000022/awk-20241231.htm,https://www.sec.gov/Archives/edgar/data/1410636/000141063624000092/awk-20240331.htm,https://www.sec.gov/Archives/edgar/data/1410636/000141063624000134/awk-20240630.htm,https://www.sec.gov/Archives/edgar/data/1410636/000141063624000187/awk-20240930.htm,
2773,0001410636,2023,https://www.sec.gov/Archives/edgar/data/1410636/000141063624000050/awk-20231231.htm,https://www.sec.gov/Archives/edgar/data/1410636/000141063623000064/awk-20230331.htm,https://www.sec.gov/Archives/edgar/data/1410636/000141063623000116/awk-20230630.htm,https://www.sec.gov/Archives/edgar/data/1410636/000141063623000122/awk-20230930.htm,
2774,0001410636,2022,https://www.sec.gov/Archives/edgar/data/1410636/000141063623000020/awk-20221231.htm,https://www.sec.gov/Archives/edgar/data/1410636/000141063622000091/awk-20220331.htm,https://www.sec.gov/Archives/edgar/data/1410636/000141063622000144/awk-20220630.htm,https://www.sec.gov/Archives/edgar/data/1410636/000141063622000155/awk-20220930.htm,
2775,0001410636,2021,https://www.sec.gov/Archives/edgar/data/1410636/000141063622000048/awk-20211231.htm,https://www.sec.gov/Archives/edgar/data/1410636/000141063621000147/awk-20210331.htm,https://www.sec.gov/Archives/edgar/data/1410636/000141063621000189/awk-20210630.htm,https://www.sec.gov/Archives/edgar/data/1410636/000141063621000199/awk-20210930.htm,
2776,0001410636,2020,https://www.sec.gov/Archives/edgar/data/1410636/000141063621000101/awk-20201231.htm,https://www.sec.gov/Archives/edgar/data/1410636/000141063620000080/a331202010-qdocument.htm,https://www.sec.gov/Archives/edgar/data/1410636/000141063620000119/awk-20200630.htm,https://www.sec.gov/Archives/edgar/data/1410636/000141063620000145/awk-20200930.htm,
2777,0001410636,2019,https://www.sec.gov/Archives/edgar/data/1410636/000141063620000040/a12312019-awkx10kdocum.htm,https://www.sec.gov/Archives/edgar/data/1410636/000141063619000080/a331201910-qdocument.htm,https://www.sec.gov/Archives/edgar/data/1410636/000141063619000147/a630201910-qdocument.htm,https://www.sec.gov/Archives/edgar/data/1410636/000141063619000159/a930201910-qdocument.htm,
2778,0001410636,2018,https://www.sec.gov/Archives/edgar/data/1410636/000141063619000041/a12312018-awkx10kdocument.htm,https://www.sec.gov/Archives/edgar/data/1410636/000141063618000111/a331201810-qdocument.htm,https://www.sec.gov/Archives/edgar/data/1410636/000141063618000143/a630201810-qdocument.htm,https://www.sec.gov/Archives/edgar/data/1410636/000141063618000169/a930201810-qdocument.htm,
2779,0001410636,2017,https://www.sec.gov/Archives/edgar/data/1410636/000141063618000076/a12312017-awkx10kdocument.htm,https://www.sec.gov/Archives/edgar/data/1410636/000156459017008399/awk-10q_20170331.htm,https://www.sec.gov/Archives/edgar/data/1410636/000156459017014936/awk-10q_20170630.htm,https://www.sec.gov/Archives/edgar/data/1410636/000141063617000011/a930201710-qdocument.htm,
2780,0001410636,2016,https://www.sec.gov/Archives/edgar/data/1410636/000156459017001899/awk-10k_20161231.htm,https://www.sec.gov/Archives/edgar/data/1410636/000156459016017693/awk-10q_20160331.htm,https://www.sec.gov/Archives/edgar/data/1410636/000156459016022379/awk-10q_20160630.htm,https://www.sec.gov/Archives/edgar/data/1410636/000156459016027010/awk-10q_20160930.htm,
2781,0001410636,2015,https://www.sec.gov/Archives/edgar/data/1410636/000156459016013247/awk-10k_20151231.htm,https://www.sec.gov/Archives/edgar/data/1410636/000156459015003448/awk-10q_20150331.htm,https://www.sec.gov/Archives/edgar/data/1410636/000156459015006249/awk-10q_20150630.htm,https://www.sec.gov/Archives/edgar/data/1410636/000156459015009409/awk-10q_20150930.htm,
2782,0001410636,2014,https://www.sec.gov/Archives/edgar/data/1410636/000156459015000905/awk-10k_20141231.htm,https://www.sec.gov/Archives/edgar/data/1410636/000156459014001874/awk-10q_20140331.htm,https://www.sec.gov/Archives/edgar/data/1410636/000156459014003227/awk-10q_20140630.htm,https://www.sec.gov/Archives/edgar/data/1410636/000156459014005041/awk-10q_20140930.htm,
